id,code,name,industry,concept,sme,gem,st,hs300,sh50,zz500,pe,outstanding,totals,totalAssets,liquidAssets,timeToMarket,pb,rev,profit,holders
696,002822,中装建设,装修装饰,,False,False,False,0.0,False,False,26.8,3.06,6.0,396362.38,374112.84,20161129,2.06,13.59,-0.8,46959.0
697,600429,三元股份,乳制品,,False,False,False,0.0,False,False,53.76,8.85,14.98,783433.69,388873.06,20030915,1.82,8.23,-41.21,32773.0
698,600728,佳都科技,软件服务,,False,False,False,0.0,False,False,156.38,13.79,16.17,559082.38,446256.31,19960716,3.68,57.19,4877.1,60643.0
699,600693,东百集团,百货,,False,False,False,0.0,False,False,33.63,6.85,8.98,653743.13,423280.19,19931122,3.02,119.44,1606.07,13434.0
700,603129,春风动力,摩托车,,False,False,False,0.0,False,False,25.68,0.33,1.33,160699.84,134150.17,20170818,3.27,0.0,0.0,22353.0
701,002008,大族激光,电器仪表,,False,False,False,0.35,False,False,26.85,9.92,10.67,1561020.13,1047977.13,20040625,7.8,78.69,137.31,57211.0
702,002204,大连重工,专用机械,,False,False,False,0.0,False,False,536.08,19.31,19.31,1657211.0,1273365.63,20080116,1.16,-20.52,-81.28,52288.0
703,000922,*ST佳电,电气设备,,False,False,True,0.0,False,False,45.94,4.58,5.44,286434.44,203707.69,19990618,2.18,15.15,119.23,43703.0
704,600508,上海能源,煤炭开采,,False,False,False,0.0,False,False,10.39,7.23,7.23,1423085.38,298966.91,20010829,0.95,33.73,108.54,48944.0
705,000971,高升控股,互联网,,False,False,False,0.0,False,False,33.72,2.91,5.11,388912.22,97948.61,20000427,1.53,45.32,121.7,25000.0
706,000975,银泰资源,铅锌,,False,False,False,0.0,False,True,64.49,8.79,14.17,539348.56,137023.42,20000608,3.75,69.4,40.01,27067.0
707,000831,五矿稀土,小金属,,False,False,False,0.0,False,False,198.33,9.81,9.81,221336.77,170439.8,19980911,4.82,556.09,186.03,106213.0
708,603288,海天味业,食品,,False,False,False,0.0,False,False,42.98,26.97,27.01,1355001.63,889171.0,20140211,13.56,21.04,24.49,17127.0
709,300429,强力新材,化工原料,,False,False,False,0.0,False,False,45.25,1.0,2.57,117633.7,44279.35,20150324,6.16,45.77,12.48,14158.0
710,603577,汇金通,钢加工,,False,False,False,0.0,False,False,39.84,0.78,1.75,162594.95,129322.11,20161222,2.25,33.67,-21.31,16201.0
711,300703,创源文化,文教休闲,,False,False,False,0.0,False,False,38.02,0.2,0.8,80598.07,61087.23,20170919,3.56,0.0,0.0,24025.0
712,600493,凤竹纺织,纺织,,False,False,False,0.0,False,False,86.05,2.72,2.72,104871.7,50238.0,20040421,2.78,11.47,15.99,24461.0
713,002224,三 力 士,橡胶,,False,False,False,0.0,False,False,27.75,4.7,6.58,183983.52,113210.96,20080425,2.79,2.91,-18.98,79469.0
714,002386,天原集团,化工原料,,False,False,False,0.0,False,False,41.75,6.72,6.72,1396352.38,396143.84,20100409,1.15,11.8,274.8,44602.0
715,600280,中央商场,百货,,False,False,False,0.0,False,True,25.48,11.48,11.48,1598024.88,1243061.63,20000926,4.7,43.73,240.1,57371.0
716,002436,兴森科技,元器件,,False,False,False,0.0,False,False,35.49,9.87,14.88,447842.75,213567.5,20100618,3.13,14.97,13.66,82082.0
717,000705,浙江震元,医药商业,,False,False,False,0.0,False,False,38.09,2.82,3.34,208343.61,117082.38,19970410,1.75,5.9,68.88,32811.0
718,300314,戴维医疗,医疗保健,,False,False,False,0.0,False,False,56.54,1.89,2.88,85160.25,50522.89,20120508,4.85,21.95,6.12,31118.0
719,000927,一汽夏利,汽车整车,,False,False,False,0.0,False,False,0.0,15.95,15.95,510260.34,239130.97,19990727,11.24,-32.28,-36.14,52926.0
720,002170,芭田股份,农药化肥,,False,False,False,0.0,False,False,183.51,7.01,8.9,438002.19,150866.31,20070919,2.21,-5.61,-86.02,63789.0
721,300061,康旗股份,医疗保健,,False,False,False,0.0,False,False,32.15,2.0,5.26,390865.31,138521.36,20100319,2.37,144.12,332.55,7700.0
722,600834,申通地铁,公共交通,,False,False,False,0.0,False,False,45.25,4.77,4.77,272408.28,30253.27,19940224,2.63,-0.49,4.9,40459.0
723,002154,报 喜 鸟,服饰,,False,False,False,0.0,False,False,0.0,10.69,12.63,411273.44,162758.95,20070816,1.48,25.26,68.1,117059.0
724,000890,法 尔 胜,钢加工,,False,False,False,0.0,False,False,92.62,3.8,3.8,1113305.25,780657.19,19990119,2.7,9.9,-86.18,37847.0
725,002362,汉王科技,电脑设备,,False,False,False,0.0,False,False,99.84,1.75,2.17,101528.36,68388.25,20100303,5.24,46.37,121.97,63961.0
726,002007,华兰生物,生物制药,,False,False,False,0.13,False,False,28.79,8.03,9.3,496985.19,343125.19,20040625,5.32,18.48,1.94,77894.0
727,002352,顺丰控股,仓储物流,,False,False,False,0.09,False,False,42.71,5.17,44.14,5415703.5,3001126.0,20100205,6.6,23.18,10.8,56782.0
728,603721,中广天择,影视音像,,False,False,False,0.0,False,False,28.25,0.25,1.0,61893.11,47351.05,20170811,4.01,0.0,0.0,14613.0
729,600370,三房巷,纺织,,False,False,False,0.0,False,False,47.68,7.97,7.97,172010.09,139064.2,20030306,1.94,11.51,-15.06,32190.0
730,002539,云图控股,农药化肥,,False,False,False,0.0,False,False,46.41,4.59,10.1,939634.81,390397.5,20110118,1.7,20.34,-48.36,41909.0
731,000903,云内动力,机械基件,,False,False,False,0.0,False,False,25.06,17.41,19.71,946938.81,605971.25,19990415,1.18,52.44,19.6,75118.0
732,600276,恒瑞医药,化学制药,,False,False,False,1.01,False,False,65.65,28.17,28.33,1653558.25,1320718.0,20001018,14.04,21.81,20.7,49554.0
733,002819,东方中科,电器仪表,,False,False,False,0.0,False,False,160.85,0.44,1.13,51371.26,46841.01,20161111,6.58,11.82,-40.13,14667.0
734,601088,中国神华,煤炭开采,,False,False,False,0.41,True,False,10.33,164.91,198.9,56003400.0,12097900.0,20071009,1.68,46.26,105.98,204189.0
735,600838,上海九百,百货,,False,False,False,0.0,False,False,34.11,4.01,4.01,144544.72,28743.1,19940224,2.59,13.15,-55.08,62966.0
736,600192,长城电工,电气设备,,False,False,False,0.0,False,False,121.32,4.42,4.42,481005.09,342810.38,19981224,1.16,3.54,-37.89,40182.0
737,002853,皮阿诺,家居用品,,False,False,False,0.0,False,False,41.29,0.39,1.55,126108.92,96820.03,20170310,4.26,0.0,0.0,28539.0
738,000968,蓝焰控股,煤炭开采,,False,False,False,0.0,False,False,28.41,5.14,9.68,705771.5,284314.13,20000622,4.02,27.78,79.63,25241.0
739,603800,道森股份,专用机械,,False,False,False,0.0,False,False,96.43,0.68,2.08,143718.73,106354.52,20151210,2.8,95.28,152.6,34600.0
740,600403,*ST大有,煤炭开采,,False,False,True,0.0,False,False,18.03,23.91,23.91,1541595.75,586950.75,20031009,1.42,103.18,132.17,22465.0
741,600059,古越龙山,红黄药酒,,False,False,False,0.0,False,True,49.4,8.09,8.09,427332.44,268183.78,19970516,1.72,5.89,6.88,46275.0
742,600824,益民集团,百货,,False,False,False,0.0,False,False,22.87,10.54,10.54,307524.06,145035.27,19940204,2.05,-31.83,5.77,72503.0
743,002666,德联集团,化工原料,,False,False,False,0.0,False,False,39.87,4.44,7.54,337337.06,226783.72,20120327,1.69,26.05,-21.02,36252.0
744,600691,阳煤化工,农药化肥,,False,False,False,0.0,False,False,46.88,17.56,17.57,4036524.5,1577493.5,19931119,1.46,16.81,111.72,54120.0
745,600318,新力金融,多元金融,,False,False,False,0.0,False,False,105.63,4.84,4.84,633662.19,74291.46,20001208,4.04,144.28,-62.45,21179.0
746,002628,成都路桥,建筑施工,,False,False,False,0.0,False,False,204.95,7.25,7.37,522299.81,361643.94,20111103,1.74,-18.19,3.63,26663.0
747,000066,中国长城,电脑设备,,False,False,False,0.0,False,True,46.57,24.91,29.44,1477457.25,710413.75,19970626,2.73,-87.47,99.95,152188.0
748,601058,赛轮金宇,汽车配件,,False,False,False,0.0,False,False,35.32,22.94,27.01,1445309.88,645287.38,20110630,1.59,27.47,-40.72,67560.0
749,603737,三棵树,染料涂料,,False,False,False,0.0,False,False,53.01,0.33,1.02,197130.84,101257.24,20160603,6.07,40.68,72.19,9867.0
750,002712,思美传媒,广告包装,,False,False,False,0.0,False,False,28.54,1.66,3.42,454304.69,233563.97,20140123,2.67,13.11,88.38,11693.0
751,002741,光华科技,化工原料,,False,False,False,0.0,False,False,55.48,1.48,3.74,157814.23,86694.63,20150216,4.63,31.0,46.59,32400.0
752,600654,*ST中安,软件服务,,False,False,True,0.0,False,False,0.0,7.55,12.83,992004.13,492876.66,19901219,1.4,-2.73,-141.07,131349.0
753,002625,光启技术,汽车配件,,False,False,False,0.0,False,False,301.15,2.51,12.68,763609.81,718980.56,20111103,3.92,-14.41,95.89,29377.0
754,300393,中来股份,塑料,,False,False,False,0.0,False,False,31.37,1.8,2.42,465109.19,279238.22,20140912,5.57,190.73,67.4,8830.0
755,002145,中核钛白,化工原料,,False,False,False,0.0,False,False,20.66,10.88,15.92,579111.25,241008.8,20070803,2.87,71.67,558.44,102689.0
756,002420,毅昌股份,塑料,,False,False,False,0.0,False,False,0.0,3.92,4.01,438770.81,309543.56,20100601,1.15,-2.38,-288.96,24905.0
757,600320,振华重工,工程机械,,False,False,False,0.0,False,False,102.45,27.68,43.9,6367956.5,3220791.75,20001221,1.57,-17.32,9.9,256896.0
758,002898,赛隆药业,化学制药,,False,False,False,0.0,False,False,43.65,0.4,1.6,68440.71,49048.96,20170912,4.54,0.0,0.0,43414.0
759,600812,华北制药,化学制药,,False,False,False,0.0,False,False,241.11,16.31,16.31,1733926.25,722284.63,19940114,1.31,-4.66,-66.47,85045.0
760,300329,海伦钢琴,文教休闲,,False,False,False,0.0,False,False,45.58,2.51,2.51,98063.56,69487.18,20120619,2.28,19.49,17.92,31463.0
761,002786,银宝山新,专用机械,,False,False,False,0.0,False,False,44.39,1.38,3.81,352880.66,238064.75,20151223,2.62,1.94,-28.53,36247.0
762,002459,天业通联,工程机械,,False,False,False,0.0,False,False,206.37,3.87,3.89,143145.02,99740.52,20100810,3.63,10.58,10.22,20000.0
763,002298,中电鑫龙,软件服务,,False,False,False,0.0,False,False,33.86,4.68,7.04,582196.13,338181.75,20090929,1.24,11.51,12.83,50469.0
764,600502,安徽水利,建筑施工,,False,False,False,0.0,False,False,16.02,7.59,14.34,5747303.5,4686951.5,20030415,1.56,3.09,18.05,63247.0
765,002795,永和智控,机械基件,,False,False,False,0.0,False,False,40.37,0.64,2.0,68738.82,51805.06,20160428,3.92,18.82,-11.91,26603.0
766,600022,山东钢铁,普钢,,False,False,False,0.0,False,True,16.46,106.89,109.47,5110925.5,1730720.0,20040629,1.38,21.43,4031.6,318775.0
767,000546,金圆股份,水泥,,False,False,False,0.0,False,False,29.27,5.64,7.15,754647.25,327315.47,19931215,3.01,79.89,14.7,16905.0
768,002665,首航节能,电气设备,,False,False,False,0.0,False,True,110.36,15.51,25.39,944260.13,709840.06,20120327,2.21,82.51,5.29,44457.0
769,002268,卫 士 通,软件服务,,False,False,False,0.0,False,True,0.0,6.91,8.38,509299.56,353107.31,20080811,4.7,6.86,-2001.49,28706.0
770,600696,ST匹凸,区域地产,,False,False,True,0.0,False,False,101.79,3.41,3.41,81304.95,61078.65,19931206,6.64,247.0,107.32,36351.0
771,002634,棒杰股份,服饰,,False,False,False,0.0,False,False,50.22,2.7,4.61,111356.42,42566.62,20111205,3.66,14.87,26.34,35580.0
772,600303,曙光股份,汽车整车,,False,False,False,0.0,False,False,9.97,6.2,6.76,826947.44,431031.59,20001226,1.61,15.77,1009.4,81230.0
773,600120,浙江东方,商贸代理,,False,False,False,0.0,False,True,16.69,5.05,6.73,1743109.63,946833.63,19971201,1.38,79.67,12.32,46553.0
774,002455,百川股份,化工原料,,False,False,False,0.0,False,False,38.17,3.16,5.17,253736.05,144990.63,20100803,3.42,17.94,42.13,26247.0
775,300099,精准信息,电器仪表,,False,False,False,0.0,False,False,116.22,3.92,6.69,175597.95,83756.36,20100806,2.22,83.75,599.78,30851.0
776,600847,*ST万里,电气设备,,False,False,True,0.0,False,False,420.7,1.53,1.53,89503.25,27793.4,19940324,2.48,74.35,305.84,8522.0
777,603399,吉翔股份,小金属,,False,False,False,0.0,False,False,61.65,4.99,5.43,359246.19,200052.23,20120824,3.93,54.88,255.61,20139.0
778,603339,四方冷链,专用机械,,False,False,False,0.0,False,False,27.95,0.57,2.1,181593.59,150055.25,20160519,3.09,47.23,41.51,25985.0
779,300129,泰胜风能,电气设备,,False,False,False,0.0,False,False,19.29,4.91,7.27,323314.5,214867.75,20101019,1.75,47.43,-3.48,44681.0
780,000605,渤海股份,水务,,False,False,False,0.0,False,False,39.71,1.95,2.52,551753.38,144520.02,19960913,1.79,103.0,109.7,28000.0
781,002334,英威腾,电气设备,,False,False,False,0.0,False,False,24.28,5.72,7.55,293660.81,196928.5,20100113,3.34,58.86,200.32,61900.0
782,600773,西藏城投,区域地产,,False,False,False,0.0,False,True,99.61,7.29,7.29,1026113.63,917462.13,19961108,2.24,-61.0,21.06,63692.0
783,002053,云南能投,食品,,False,False,False,0.0,False,False,36.33,3.72,5.58,346243.5,134462.38,20060627,2.61,13.02,-29.66,26108.0
784,000560,昆百大Ａ,百货,,False,False,False,0.0,False,False,224.0,3.41,18.12,643183.06,302877.59,19940202,2.35,-31.44,-24.94,33614.0
785,600283,钱江水利,水务,,False,False,False,0.0,False,False,51.77,3.36,3.53,495800.06,111021.55,20001018,2.34,22.01,133.74,35778.0
786,600203,福日电子,元器件,,False,False,False,0.0,False,False,48.37,3.6,4.56,532948.94,353646.06,19990514,1.56,22.38,-26.63,25759.0
787,002633,申科股份,机械基件,,False,False,False,0.0,False,False,0.0,0.87,1.5,60410.16,31035.69,20111122,2.54,17.25,98.34,13440.0
788,000923,河北宣工,铜,,False,False,False,0.0,False,False,32.09,1.98,6.53,1290912.0,618832.75,19990714,2.0,56.53,266.67,36336.0
789,000659,*ST中富,广告包装,,False,False,True,0.0,False,False,76.07,12.86,12.86,268182.16,86083.43,19961203,8.02,0.01,152.53,63360.0
790,601098,中南传媒,出版业,,False,False,False,0.0,False,False,15.03,17.96,17.96,1940032.63,1681232.38,20101028,1.82,0.19,0.05,39168.0
791,600594,益佰制药,中成药,,False,False,False,0.0,False,True,16.45,7.92,7.92,692406.63,253776.47,20040323,1.65,7.07,8.99,62325.0
792,300316,晶盛机电,专用机械,,False,False,False,0.0,False,False,48.01,9.21,9.85,565455.0,439693.06,20120511,4.72,87.3,95.33,26295.0
793,000680,山推股份,工程机械,,False,False,False,0.0,False,True,64.3,10.57,12.41,929267.13,567103.75,19970122,1.65,50.06,177.93,129788.0
794,002452,长高集团,电气设备,,False,False,False,0.0,False,False,29.58,3.82,5.25,300864.81,230939.16,20100720,2.12,7.47,5.94,46522.0
795,600452,涪陵电力,水力发电,,False,False,False,0.0,False,False,19.86,1.6,1.6,422040.19,102082.32,20040303,4.4,36.68,38.71,7749.0
796,002516,旷达科技,纺织,,False,False,False,0.0,False,False,21.58,9.28,15.02,646961.81,429083.94,20101207,2.09,10.03,14.59,61426.0
797,603668,天马科技,饲料,,False,False,False,0.0,False,False,31.33,1.86,2.97,154553.02,110276.32,20170117,3.58,20.99,11.17,26470.0
798,002608,江苏国信,火力发电,,False,False,False,0.05,False,False,15.21,5.37,32.53,4384478.5,593603.69,20110810,1.7,15.27,19.44,29171.0
799,300559,佳发安泰,软件服务,,False,False,False,0.0,False,False,53.62,0.47,0.73,70890.67,52967.41,20161101,4.55,-5.83,-0.61,11131.0
800,300258,精锻科技,汽车配件,,False,False,False,0.0,False,False,23.87,3.75,4.05,229067.75,76893.86,20110826,3.63,27.11,33.45,12847.0
801,000078,海王生物,生物制药,,False,False,False,0.0,False,True,26.71,18.57,26.47,2527531.25,2043509.0,19981218,2.59,58.87,80.47,145481.0
802,600724,宁波富达,区域地产,,False,False,False,0.0,False,False,27.95,14.45,14.45,1565381.88,1314539.13,19960716,1.77,-34.42,-70.74,34181.0
803,300305,裕兴股份,塑料,,False,False,False,0.0,False,False,27.74,1.63,2.9,153243.38,114050.77,20120329,1.35,9.06,3.29,11919.0
804,000819,岳阳兴长,石油加工,,False,False,False,0.0,False,False,312.94,2.71,2.71,85155.71,60472.16,19970625,3.47,6.85,-79.25,31358.0
805,600519,贵州茅台,白酒,,False,False,False,3.01,True,False,33.87,12.56,12.56,12778004.0,10480329.0,20010827,10.7,59.4,60.31,63980.0
806,300565,科信技术,通信设备,,False,False,False,0.0,False,False,49.58,0.55,1.6,111085.4,92719.6,20161122,3.66,-5.7,-26.82,28145.0
807,300091,金通灵,机械基件,,False,False,False,0.0,False,False,59.91,3.6,5.56,358379.0,260630.05,20100625,5.7,54.2,100.09,6902.0
808,300493,润欣科技,通信设备,,False,False,False,0.0,False,False,57.32,1.55,3.0,112313.52,107540.52,20151210,6.78,27.45,24.69,24408.0
809,002825,纳尔股份,化工原料,,False,False,False,0.0,False,False,59.43,0.29,1.0,73364.56,53068.98,20161129,3.53,16.29,-48.1,17569.0
810,300308,中际旭创,电气设备,,False,False,False,0.0,False,False,172.35,2.16,4.74,749689.25,415527.41,20120410,6.87,1278.85,2943.7,5902.0
811,600459,贵研铂业,小金属,,False,False,False,0.0,False,False,39.41,2.61,2.61,507567.31,400035.63,20030516,2.43,50.37,55.62,38084.0
812,000545,金浦钛业,化工原料,,False,False,False,0.0,False,False,25.19,9.59,9.87,268466.06,122925.86,19931215,2.22,114.54,171.42,83497.0
813,603260,合盛硅业,化工原料,,False,False,False,0.0,False,False,27.98,0.7,6.7,1137959.63,350271.03,20171030,8.94,0.0,0.0,0.0
814,002118,紫鑫药业,中成药,,False,False,False,0.0,False,True,47.51,10.25,12.81,830483.5,611724.13,20070302,2.58,32.99,111.23,54271.0
815,300388,国祯环保,环境保护,,False,False,False,0.0,False,False,46.24,2.99,3.06,671890.81,222004.25,20140801,3.64,57.39,28.24,25806.0
816,601333,广深铁路,铁路,,False,False,False,0.14,False,False,26.91,56.52,70.84,3248340.25,570587.5,20061222,1.12,3.96,-18.45,248700.0
817,002317,众生药业,中成药,,False,False,False,0.0,False,True,19.58,6.5,8.14,452940.69,236189.09,20091211,2.29,13.16,4.14,30869.0
818,000813,德展健康,化学制药,,False,False,False,0.0,False,False,20.91,10.81,22.41,457769.19,392299.59,19980519,4.03,29.09,21.85,22901.0
819,002680,长生生物,生物制药,,False,False,False,0.0,False,False,20.77,4.01,9.74,430906.19,356477.69,20120605,3.25,70.96,64.37,21313.0
820,000009,中国宝安,综合类,,False,False,False,0.0,False,True,50.46,21.2,21.49,2662178.25,1851290.75,19910625,2.61,16.33,-14.21,186954.0
821,600871,石化油服,石油开采,,False,False,False,0.05,False,False,0.0,120.43,189.84,6791213.0,3752329.5,19950411,6.02,8.08,62.68,169418.0
822,000955,欣龙控股,纺织,,False,False,False,0.0,False,False,0.0,5.38,5.38,140784.42,68316.99,19991209,5.46,36.59,-155.81,33494.0
823,600817,*ST宏盛,多元金融,,False,False,True,0.0,False,False,0.0,1.56,1.61,16673.82,5375.68,19940128,15.08,-56.17,-23.05,8612.0
824,300092,科新机电,专用机械,,False,False,False,0.0,False,False,240.21,1.67,2.38,74803.03,51909.81,20100708,3.08,-18.55,-62.3,18918.0
825,002852,道道全,食品,,False,False,False,0.0,False,False,22.95,0.43,1.7,244245.3,174662.98,20170310,2.42,0.0,0.0,24229.0
826,600497,驰宏锌锗,铅锌,,False,False,False,0.0,False,False,30.41,43.1,50.91,3296117.25,525080.44,20040420,3.1,33.68,1105.91,208155.0
827,600936,广西广电,影视音像,,False,False,False,0.0,False,True,40.58,11.96,16.71,679046.38,169188.0,20160815,2.63,-6.94,-36.4,80928.0
828,002397,梦洁股份,纺织,,False,False,False,0.0,False,False,45.52,4.13,7.63,291081.38,179029.36,20100429,2.69,42.08,26.43,40169.0
829,600104,上汽集团,汽车整车,,False,False,False,0.97,True,False,11.81,115.03,116.83,65232296.0,35737896.0,19971125,1.8,14.23,6.7,104983.0
830,601601,中国太保,保险,,False,False,False,0.97,True,False,24.23,62.87,90.62,116817904.0,0.0,20071225,2.6,21.42,23.75,77317.0
831,002479,富春环保,火力发电,,False,False,False,0.0,False,True,19.29,7.3,7.96,516151.31,108935.11,20100921,2.26,32.98,37.3,40482.0
832,000100,TCL 集团,家用电器,,False,False,False,0.24,False,False,18.29,90.01,135.15,16090642.0,8521717.0,20040130,1.71,5.82,23.93,473602.0
833,300517,海波重科,建筑施工,,False,False,False,0.0,False,False,53.32,0.41,1.02,105841.15,84233.07,20160719,2.53,-14.38,-21.67,15224.0
834,600836,界龙实业,广告包装,,False,False,False,0.0,False,False,0.0,6.53,6.63,329143.84,212687.52,19940224,3.58,-20.72,-1016.39,83567.0
835,600056,中国医药,医药商业,,False,False,False,0.0,False,True,17.71,10.12,10.68,2089029.75,1706808.25,19970515,3.07,14.59,30.0,32490.0
836,002755,东方新星,建筑施工,,False,False,False,0.0,False,False,235.01,0.35,1.01,86407.0,73081.7,20150515,4.39,127.95,843.52,19626.0
837,603118,共进股份,通信设备,,False,False,False,0.0,False,False,29.55,3.77,7.82,712661.25,524735.94,20150225,1.25,9.61,-48.2,43631.0
838,002201,九鼎新材,玻璃,,False,False,False,0.0,False,False,426.51,3.12,3.32,262799.63,87647.78,20071226,3.45,25.47,-28.3,20129.0
839,300029,天龙光电,专用机械,,False,False,False,0.0,False,False,0.0,1.93,2.0,58279.76,40304.1,20091225,7.94,9.18,48.23,14912.0
840,601163,三角轮胎,汽车配件,,False,False,False,0.04,False,False,28.3,2.8,8.0,1442935.75,923922.69,20160909,1.76,21.88,-35.02,84040.0
841,600008,首创股份,环境保护,,False,False,False,0.1,False,False,39.65,48.21,48.21,4730455.5,983300.38,20000427,2.83,33.67,7.75,294730.0
842,000552,靖远煤电,煤炭开采,,False,False,False,0.0,False,True,16.07,15.57,22.87,980738.19,491577.91,19940106,1.17,39.28,209.58,49215.0
843,000619,海螺型材,其他建材,,False,False,False,0.0,False,False,379.17,3.6,3.6,353755.81,186603.41,19961023,1.03,-1.17,-94.55,33711.0
844,600527,江南高纤,化纤,,False,False,False,0.0,False,False,63.86,8.02,9.62,256830.3,181150.06,20031127,1.8,20.3,155.22,52403.0
845,600815,*ST厦工,工程机械,,False,False,True,0.0,False,False,23.1,9.59,9.59,723271.44,539736.31,19940128,6.32,35.52,120.75,50659.0
846,603979,金诚信,建筑施工,,False,False,False,0.0,False,False,24.59,2.43,5.85,523820.16,398149.34,20150630,1.44,-2.57,1.21,34955.0
847,300232,洲明科技,半导体,,False,False,False,0.0,False,False,31.04,3.73,6.35,347716.81,216122.95,20110622,5.14,62.56,67.17,13342.0
848,600888,新疆众和,铝,,False,False,False,0.0,False,False,34.62,8.34,8.34,979760.81,452614.59,19960215,1.46,-19.14,220.3,74489.0
849,600550,保变电气,电气设备,,False,False,False,0.0,False,False,116.48,15.35,15.35,998873.38,700263.69,20010228,19.09,4.31,425.34,144571.0
850,300150,世纪瑞尔,软件服务,,False,False,False,0.0,False,False,0.0,4.43,5.85,183647.36,123715.07,20101222,1.7,18.03,-20.37,37711.0
851,002094,青岛金王,日用化工,,False,False,False,0.0,False,False,15.37,3.52,3.93,465394.41,262066.67,20061215,3.13,97.82,232.46,20911.0
852,000928,中钢国际,建筑施工,,False,False,False,0.0,False,False,17.08,7.43,12.57,1370249.0,1218402.38,19990312,1.64,-18.34,-12.53,58289.0
853,300547,川环科技,橡胶,,False,False,False,0.0,False,False,36.08,0.31,0.62,87857.81,70886.15,20160930,5.39,31.47,35.55,11367.0
854,300472,新元科技,专用机械,,False,False,False,0.0,False,False,311.19,0.33,1.14,59542.35,36836.98,20150611,5.74,63.37,24.48,7372.0
855,000670,盈方微,元器件,,False,False,False,0.0,False,False,0.0,6.0,8.17,74052.86,33663.31,19961217,5.64,-46.33,-220.15,94813.0
856,600881,亚泰集团,水泥,,False,False,False,0.0,False,True,67.25,18.95,32.49,5561770.0,2840057.0,19951115,1.05,2.07,46.06,129377.0
857,002381,双箭股份,橡胶,,False,False,False,0.0,False,False,26.83,2.09,4.29,204269.27,142622.48,20100402,1.82,4.63,41.34,31056.0
858,000921,海信科龙,家用电器,,False,False,False,0.0,False,False,7.73,9.02,13.63,2144931.25,1497705.75,19990713,2.88,29.19,100.34,39486.0
859,600345,长江通信,通信设备,,False,False,False,0.0,False,False,18.82,1.98,1.98,169018.81,41290.28,20001222,3.36,-50.83,277.92,28911.0
860,000685,中山公用,水务,,False,False,False,0.0,False,True,12.89,12.53,14.75,1564973.38,200539.25,19970123,1.18,12.0,12.26,49308.0
861,002876,三利谱,元器件,,False,False,False,0.0,False,False,64.14,0.2,0.8,174328.63,124001.57,20170525,5.6,0.0,0.0,6306.0
862,002349,精华制药,中成药,,False,False,False,0.0,False,False,34.68,7.76,8.41,311015.19,118525.1,20100203,2.69,30.08,15.59,37517.0
863,000514,渝 开 发,区域地产,,False,False,False,0.0,False,False,56.18,8.44,8.44,653530.94,509994.81,19930712,1.69,51.18,517.71,73991.0
864,600375,华菱星马,汽车整车,,False,False,False,0.0,False,False,90.82,5.56,5.56,1088152.13,559772.69,20030401,0.98,74.14,110.39,36189.0
865,600692,亚通股份,水运,,False,False,False,0.0,False,False,58.37,2.55,3.52,220676.02,175484.97,19931119,4.39,45.52,19.06,40025.0
866,300345,红宇新材,钢加工,,False,False,False,0.0,False,False,5370.44,3.27,4.41,135997.81,82460.99,20120801,2.69,82.5,-97.54,33752.0
867,600626,申达股份,纺织,,False,False,False,0.0,False,False,26.64,7.1,7.1,1097016.75,518329.66,19930107,1.68,2.22,-21.46,64031.0
868,300270,中威电子,通信设备,,False,False,False,0.0,False,False,76.87,1.51,2.73,100421.96,55401.48,20111012,5.39,17.74,7.85,17795.0
869,603313,梦百合,家居用品,,False,False,False,0.0,False,False,28.48,0.82,2.4,219775.45,146413.59,20161013,3.63,35.87,2.17,25899.0
870,600243,青海华鼎,机床制造,,False,False,False,0.0,False,False,60.19,2.37,4.39,298299.25,195414.05,20001120,1.5,3.32,163.61,26817.0
871,002097,山河智能,工程机械,,False,False,False,0.0,False,False,50.49,6.04,10.56,1267732.88,796934.31,20061222,1.8,117.97,231.52,80634.0
872,600684,珠江实业,全国地产,,False,False,False,0.0,False,False,11.81,8.53,8.53,1307481.63,1110586.38,19931028,1.8,2.43,27.9,53943.0
873,002421,达实智能,软件服务,,False,False,False,0.0,False,False,33.73,17.2,19.24,520510.31,342131.94,20100603,3.13,9.06,22.66,103056.0
874,603196,日播时尚,服饰,,False,False,False,0.0,False,False,38.81,0.6,2.4,109282.15,79422.81,20170531,2.59,0.0,0.0,22904.0
875,002591,恒大高新,化工原料,,False,False,False,0.0,False,False,0.0,1.76,3.07,144139.25,54440.16,20110621,2.35,51.44,46.8,16202.0
876,002237,恒邦股份,黄金,,False,False,False,0.0,False,False,22.03,8.36,9.1,1395761.38,982426.19,20080520,2.15,39.5,55.27,67412.0
877,300406,九强生物,生物制药,,False,False,False,0.0,False,False,30.43,3.16,5.02,154223.97,118757.61,20141030,5.13,-2.24,-3.5,16927.0
878,300249,依米康,专用机械,,False,False,False,0.0,False,False,56.64,3.03,4.46,233901.0,166317.41,20110803,3.94,0.14,66.58,6949.0
879,603919,金徽酒,白酒,,False,False,False,0.0,False,False,26.59,1.16,3.64,212913.34,72690.45,20160310,3.58,1.63,10.17,28724.0
880,000678,襄阳轴承,机械基件,,False,False,False,0.0,False,False,299.6,4.29,4.6,269667.38,107764.72,19970106,2.28,7.78,320.58,39359.0
881,600687,刚泰控股,黄金,,False,False,False,0.0,False,True,35.88,10.79,14.89,1240806.88,995379.5,19931108,2.82,-28.29,4.56,30599.0
